AdminPermissions,AllocatorPermissions,AllowedPathPrefix,AllowedProperties,ApproversOnCreate,ApproversOnDataDelete,ApproversOnDelete,ApproversOnExtend,ApproversOnResize,AreasNum,AreasPrivateSize,AreasSharedSize,AreasSize,AreasSizeGB,AreasSizeTB,AreasUsage,AreasUsageGB,AreasUsageTB,AvailableSize,AvailableSizeGB,AvailableSizePerSharedPool,AvailableSizePerSharedPoolGB,AvailableSizePerSharedPoolTB,AvailableSizeTB,BusinessGroup,CachePermissions,Cell,DefaultGrace,DefaultPathPrefix,DefaultProperties,DiskSelectionStrategy,FSGroup,FSPermissions,FileSystemGroup,FileSystemPermissions,GlobalPathPrefix,LocalPathPrefix,MaxActiveAreas,MaxActiveSize,MaxDisabledPeriod,MaxDuration,MaxGrace,MaxSize,MemberResources,Permissions,Policies,Project,QSlot,ReplicatorPermissions,RequiredProperties,SharedPools,StodFSPermissions,TotalPrivateSize,TotalSharedSize,TotalSize,TotalSizeGB,TotalSizeTB,Type,User,ViewPermissions
,,,,,,,,,2,133120,0,133120,130.0,0.127,0,0.0,0.0,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,,,EC,HOME,,,,,306911911,0,306911911,299718.663,292.694,User,others,
,,,,,,,,,2,308224,0,308224,301.0,0.294,0,0.0,0.0,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,,,EC,lde,,,,,306911911,0,306911911,299718.663,292.694,User,others,
,,,,,,,,,3,870400,0,870400,850.0,0.83,0,0.0,0.0,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,,,EC,clearcase,,,,,306911911,0,306911911,299718.663,292.694,User,others,
,,,,,,,,,5,1536000,0,1536000,1500.0,1.465,0,0.0,0.0,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,,,EC,itools,,,,,306911911,0,306911911,299718.663,292.694,User,others,
,,,,,,,,,6,5765120,0,5765120,5630.0,5.498,0,0.0,0.0,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,,,EC,home,,,,,306911911,0,306911911,299718.663,292.694,User,others,
,,,,,,,,,48,1691944,0,1691944,1652.289,1.614,0,0.0,0.0,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,,,EC,infra,,,,,306911911,0,306911911,299718.663,292.694,User,others,
,,,,,,,,,68,8728094,0,8728094,8523.529,8.324,0,0.0,0.0,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,,,EC,eda,,,,,306911911,0,306911911,299718.663,292.694,User,others,
,,,,,,,,,266,44999472,0,44999472,43944.797,42.915,0,0.0,0.0,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,,,EC,,,,,,306911911,0,306911911,299718.663,292.694,User,others,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,,,EC,restore,,,,,306911911,0,306911911,299718.663,292.694,QSlot,,
,,,,,,,,,1,53248,0,53248,52.0,0.051,42092,41.105,0.04,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,dtrawins,,EC,scmset,,,,,306911911,0,306911911,299718.663,292.694,QSlot,,
,,,,,,,,,2,133120,0,133120,130.0,0.127,78369,76.532,0.075,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,jdkarpin,,EC,HOME,,,,,306911911,0,306911911,299718.663,292.694,QSlot,,
,,,,,,,,,2,308224,0,308224,301.0,0.294,239535,233.921,0.228,104709073,102254.954,0,0.0,0.0,99.858,IT,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* gknap01b:* gksfiler01:* gksfiler02:* gksfiler03:* gksfiler04:* ulsfiler01:* ulsfiler04:* swnap01a.isw.intel.com:vol0 sinap01a.ir.intel.com:vol0 sinap01a.ir.intel.com:vol1 sinap01a.ir.intel.com:vol2 sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol5 sinap01a.ir.intel.com:vol7 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol2 sinap01b.ir.intel.com:vol4 sinap01b.ir.intel.com:vol8 sinap01b.ir.intel.com:vol9 siefs01a.ir.intel.com:vol1 siefs01a.ir.intel.com:vol2 tlnap01a:* irnap03b:vol2 irnap03b:vol4 irnap03b:vol5 irnap03a:vol1 tlnap01b:* gkefs01a.igk.intel.com:* ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* kanap01a.ka.intel.com:* kanap01b.ka.intel.com:* kaefs01a.ka.intel.com:* bwefs01a.intel.com:vol2 bwnap01a:vol1 bwnap01b:vol3 bwnap01b:vol4 bwnap01b:vol5 bwnap02a:vol1 bwnap02a:vol2 bwnap02b:vol2 bwnap02b:vol4:vol6 bwnap03a:ecvol1 irefs03a.ir.intel.com:vol1 irefs03a.ir.intel.com:vol2 irefs03a.ir.intel.com:vol3 irefs03a.ir.intel.com:vol4 bwnap03a:vol1 bwnap03a:ecvol2 mlpnap01a.isw.intel.com:vol0 tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* irnap04b:vol2 swnap01a.isw.intel.com:vol8 irnap05a:vol1 irnap05a:vol2irnap06a:vol3 ulnap01a.iul.intel.com:vol0 ulnap01a.iul.intel.com:vol1 ulnap01b.iul.intel.com:ecvol1 ,usrintel,,EC,lde,,,,,306911911,0,306911911,299718.663,292.694,QSlot,,
